episode_rewards,episode_lengths,episode_info_gain,episode_step_costs,episode_costs,episode_similarities,action_means,action_stds
0.3379287763154831,12,3.0502958579881656,1.3561835408363412,1.492523086789978,0.9787822878228782,4.833333333333333,2.6404965862924765
0.32956020374581496,15,3.076923076923077,1.3736814365886307,1.666162697096768,0.9824723247232472,3.933333333333333,2.434930982366623
0.8580517353951701,11,2.9571005917159763,1.0495244281604033,1.1188225099390876,0.9561808118081181,3.1818181818181817,2.4796693994519736
0.3883597920602847,13,3.0,1.3058201039698574,1.6357463914933401,0.9681734317343174,4.0,2.4806946917841692
0.09871632693364807,11,3.0384615384615383,1.469872605763945,1.715182899632299,0.974169741697417,6.363636363636363,2.42234774444986
1.0842877402669362,11,2.9600591715976337,0.9378857156653482,1.1941778489984152,0.9612546125461254,3.8181818181818183,2.442732516826255
0.9281251618535779,11,2.9467455621301775,1.0093102001382999,1.2156854249492395,0.9547970479704797,4.090909090909091,2.466301812045552
0.8139035348763501,10,2.976331360946745,1.0812139130351976,1.2495331880577423,0.9750922509225092,5.4,2.0591260281974
0.08670089912709164,14,2.973372781065089,1.4433359409689985,1.6866042558696097,0.9529520295202952,4.642857142857143,3.2646842520075543
0.4751675221633423,10,2.992603550295858,1.258718014066258,1.5756601717798255,0.977859778597786,6.1,2.6627053911388696
0.9554784028953888,11,2.9571005917159763,1.000811094410294,1.1634671708797604,0.9658671586715867,3.6363636363636362,3.0532464770448478
0.8877873602458718,11,3.0828402366863905,1.0975264382202594,1.3393860018001291,0.9838560885608856,4.2727272727272725,2.831347545890443
0.15998628261693554,12,2.952662721893491,1.3963382196382776,1.6310155108391535,0.9575645756457565,4.583333333333333,2.5644470922381863
-0.16996222435090605,14,3.0355029585798814,1.6027325914653938,2.2340916292849022,0.9695571955719557,4.857142857142857,2.44532039551767
0.4376000984215763,13,2.9585798816568047,1.260489891617614,1.5753910524340131,0.9552583025830258,4.230769230769231,2.9911110915728587
0.19213181455797987,13,3.019230769230769,1.4135494773363944,1.6831727983645335,0.9700184501845018,5.153846153846154,2.5067954979692804
-0.7289678677765784,15,3.155325443786982,1.9421466557817806,2.401457069611996,0.9953874538745388,5.4,2.2449944320643653
0.9453899354615969,12,3.087278106508875,1.0709440855236394,1.4998275605729707,0.9857011070110702,4.0,1.9578900207451218
0.3368666084361852,14,3.0443786982248513,1.3537560448943333,1.7661626970967674,0.9723247232472325,4.5,3.2237954561133595
0.582223723276067,13,3.0177514792899407,1.2177638780069369,1.2966042558696076,0.966789667896679,3.0,3.0382181012509997
0.35123121573225535,12,3.1257396449704133,1.3872542146190796,1.3886753236814744,0.9930811808118081,4.416666666666667,2.628635049264584
0.853689282934528,13,2.9363905325443787,1.0413506248049251,1.2168986283848366,0.9520295202952029,3.230769230769231,2.3255717627432273
-0.8180217482107639,15,3.1094674556213016,1.9637446019160327,2.1865790027001966,0.9898523985239852,4.733333333333333,3.2138588781850532
-0.2005056187917978,14,3.1109467455621305,1.6557261821769638,1.9647413408594585,0.9921586715867159,4.071428571428571,2.939005801634426
0.49384572587005887,12,3.054733727810651,1.280444000970296,1.6753048327204991,0.9806273062730627,5.083333333333333,2.691292543659191
1.0687165953026465,9,3.0,0.9656417023486767,1.159974746830584,0.9672509225092251,5.111111111111111,2.7666443551086073
0.2443397919503374,11,2.9807692307692304,1.3682147194094465,1.5866652224137088,0.959409594095941,5.090909090909091,3.232070697205669
0.1876378350104383,13,2.9822485207100593,1.3973053428498106,1.7823149339882645,0.9635608856088561,5.153846153846154,2.1428289657206334
0.5826650635464407,11,3.0680473372781063,1.2426911368658329,1.4995331880577427,0.9861623616236163,6.181818181818182,3.1570464280336976
0.32613762957679443,12,3.0976331360946747,1.38574775325894,1.6931727983645322,0.9866236162361623,5.0,2.581988897471611
0.04026392160342529,12,2.933431952662722,1.4465840155296483,1.865893577750954,0.9566420664206642,5.083333333333333,2.8418988174966557
0.5977269667943051,13,3.066568047337278,1.2344205402714863,1.5859545442950531,0.9783210332103321,4.615384615384615,2.6176460811036235
0.26642182881289567,13,3.029585798816568,1.3815819850018363,1.734238815542517,0.9801660516605166,4.230769230769231,2.4543163282375104
0.9787672203457699,12,2.9585798816568043,0.9899063306555175,1.1616042558696076,0.9501845018450185,3.4166666666666665,2.92854723180093
-0.26276301967277255,13,3.0207100591715976,1.641736539422185,1.7563098833543822,0.9681734317343174,5.538461538461538,2.5302898774459273
0.6578787518220899,13,3.014792899408284,1.178457073793097,1.510330085889912,0.9677121771217713,3.3846153846153846,2.6176460811036235
-0.23152731166600615,15,3.081360946745562,1.6564441292057843,1.6255992052357262,0.981549815498155,4.2,2.948445918332798
0.11762364231907815,13,3.059171597633136,1.4707739776570288,1.9391525958290021,0.9769372693726938,4.923076923076923,2.2000537917038603
0.72756990149569,15,3.079881656804733,1.1761558776545222,1.4867514421272239,0.9829335793357934,3.066666666666667,2.515728301881761
0.3315691962000883,12,3.007396449704142,1.337913626752027,1.472523086789978,0.9723247232472325,4.416666666666667,2.564447092238186
0.19267147013908537,16,3.14792899408284,1.4776287619718773,1.6326093065034923,0.9976937269372693,3.8125,2.833256739160784
0.5287329788223618,13,3.0828402366863905,1.2770536289320142,1.3114570696119952,0.9880073800738007,3.6153846153846154,3.4538375877913308
0.17497308473730597,14,3.03698224852071,1.4310045818917019,1.824238815542516,0.9769372693726938,4.785714285714286,2.782048870592921
0.7815563188062687,11,2.92603550295858,1.0722395920761556,1.3248885271170698,0.9506457564575646,3.5454545454545454,2.425757102568424
0.09163081826965244,13,3.0162721893491127,1.4623206855397302,1.8556601717798276,0.9635608856088561,5.615384615384615,2.202741702042516
0.8551076218240221,10,2.899408284023669,1.0221503310998235,1.1161879502661802,0.955719557195572,4.6,2.3323807579381204
0.11348653619994509,13,2.979289940828402,1.4329017023142288,1.4629646455628194,0.9603321033210332,5.153846153846154,3.034320449740926
0.15151820497394738,13,3.1050295857988166,1.4767556904124344,1.7854520189781127,0.988929889298893,4.538461538461538,2.872023800399149
0.6953004720493978,11,2.968934911242604,1.1368172195966029,1.4515180361560949,0.9649446494464945,5.2727272727272725,1.7104443383842527
0.23475295623048448,12,3.1050295857988166,1.4351383147841659,1.721396103067895,0.9958487084870848,5.5,2.8722813232690143
1.105791303457169,14,3.0369822485207103,0.9655954725317705,1.3526093065034916,0.9737084870848709,2.7857142857142856,2.730216407659485
0.36551443545546625,13,3.119822485207101,1.3771540248758172,1.5102438661763993,0.9958487084870848,4.076923076923077,3.4743353201957583
-0.15889102618008408,15,3.0147928994082847,1.586841962794184,1.924091629284902,0.9654059040590406,4.0,3.011090610836324
0.6258668921671263,11,2.974852071005917,1.1744925894193954,1.5011017305526666,0.9584870848708487,4.818181818181818,2.328408813611945
0.9835847372363546,11,2.997041420118343,1.0067283414409942,1.0381118318204323,0.981549815498155,2.4545454545454546,2.3496087242400154
-0.448204258383957,15,2.9556213017751487,1.7019127800795522,1.94808657865102,0.9515682656826568,4.2,2.4549270186029295
0.1343019588759009,11,2.9955621301775146,1.430630085650807,1.572462120245878,0.9621771217712177,4.181818181818182,2.6566616720368104
-1.0203289775704827,14,3.075443786982248,2.0478863822763658,2.186934341759523,0.977859778597786,6.214285714285714,2.7039276043925287
0.5713398458483163,13,3.082840236686391,1.2557501954190373,1.5848885271170703,0.9843173431734318,3.230769230769231,2.45431632823751
0.8139428654250506,13,3.010355029585799,1.098206082080374,1.3783199846221463,0.9700184501845018,2.8461538461538463,2.9311629051165617
0.6894141424004793,12,2.980769230769231,1.1456775441843758,1.3221067811865503,0.9649446494464945,3.8333333333333335,3.023059524536176
-0.08828607367267499,13,2.9866863905325447,1.5374862321026097,1.7794469683442298,0.9575645756457565,4.538461538461538,3.27262267479733
0.2667702124929089,12,2.9511834319526624,1.342206609729877,1.5689696961967021,0.9584870848708487,4.833333333333333,2.5440562537456244
0.39322857163530095,10,2.9334319526627217,1.2701016905137106,1.573883476483188,0.9566420664206642,6.1,2.118962010041709
-0.10415167096008182,14,3.0784023668639056,1.5912770189119938,1.745243866176399,0.9820110701107011,4.714285714285714,3.325841921949376
-0.24600944146058418,12,3.0118343195266277,1.6289218804936059,1.6643860018001302,0.9635608856088561,5.75,3.139134700306227
-0.19100523609913497,12,3.0133136094674566,1.6021594227832954,2.080304832720499,0.9690959409594095,6.5,2.140872096444188
1.3745917287685228,10,2.9275147928994083,0.7764615320654429,0.9755382386916246,0.9529520295202952,4.4,2.90516780926679
0.16178273679359673,13,3.011834319526628,1.4250257913665152,1.656959594928937,0.9658671586715867,4.384615384615385,2.869962785565789
-0.26581645771903417,14,3.010355029585799,1.6380857436524165,2.0963708498984825,0.9612546125461254,4.357142857142857,2.3178543913697074
0.13136721754855307,16,2.998520710059173,1.433576746255309,1.8023759005323643,0.9612546125461254,3.5625,3.1017887984193897
-0.3215730486895401,14,3.0310650887573964,1.6763190687234681,1.8809545442950537,0.9690959409594095,5.0,2.390457218668787
-0.3012204461215283,13,3.063609467455622,1.6824149567885747,2.186370849898483,0.9801660516605166,6.3076923076923075,2.0525637021732823
0.29988594179182543,12,2.9807692307692304,1.3404416444887026,1.6912236636408673,0.959870848708487,5.166666666666667,2.6718699236469
0.7399600603567973,10,3.099112426035503,1.179576182839353,1.6092388155425161,0.9907749077490775,5.0,3.1937438845342623
0.21161592514010052,15,3.0695266272189348,1.4289553510394173,1.64716774773065,0.9787822878228782,3.933333333333333,2.999259167787198
0.06157155840727793,15,3.029585798816568,1.4840071202046452,1.9578784258493056,0.9723247232472325,3.6666666666666665,2.699794230842212
